defect_id,defect_type,material_grade,product_id,date,dataset
1382,1099,Grade B1,2754,2020-12-04,Training
5230,1151,Grade 2,17915,2021-01-11,Test
6619,1000,Grade 1P,18433,2020-12-24,Test
2271,1099,Grade 1P,8624,2020-12-01,Training
3378,1078,Grade 1,591,2020-12-05,Training
3756,1078,Grade 2P,18669,2020-12-23,Training
1143,1041,Grade AP,12734,2020-12-31,Training
2262,1099,Grade 1P,8624,2020-12-01,Training
5880,1171,Grade 1P,2785,2021-01-27,Test
849,1098,Grade A,3851,2021-01-23,Training
1792,1171,Grade 2,134,2020-12-04,Training
4323,1052,Grade B1,2368,2020-12-04,Training
555,1151,Grade 1,13650,2020-12-16,Training
5332,1001,,9389,2020-12-17,Test
464,1045,Grade 1,6102,2020-12-23,Training
2024,1041,Grade B1,5072,2020-12-25,Training
6340,1086,Grade 2,7339,2021-01-23,Test
953,1151,Grade KP,3405,2021-01-04,Training
3971,1060,Grade B1,6131,2021-01-07,Training
6741,1041,Grade B1,5072,2020-12-25,Test
537,1079,Grade 1,5357,2021-01-18,Training
3318,1072,Grade 2,1123,2020-12-26,Training
4429,1171,Grade 1P,2785,2021-01-27,Training
1834,1171,Grade 2,134,2020-12-04,Training
4585,1052,Grade 2,3719,2021-01-27,Training
5945,1058,Grade 2,3357,2021-01-27,Test
6637,1171,Grade 2,2913,2020-12-04,Test
4157,1077,Grade 1P,9184,2020-12-31,Training
1607,1000,Grade 1P,14536,2020-12-24,Training
2243,1099,Grade 1P,8624,2020-12-01,Training
644,1086,Grade 1,5794,2020-12-05,Training
6521,1030,Grade 1P,8574,2021-01-07,Test
972,1151,Grade KP,3405,2021-01-04,Training
5697,1030,Grade 1P,8574,2021-01-07,Test
123,1098,Grade 2,4710,2020-12-17,Training
1688,1171,Grade 2,2913,2020-12-04,Training
2253,1099,Grade 1P,8624,2020-12-01,Training
6223,1000,,9759,2021-01-13,Test
6269,1151,Grade 1,16453,2020-12-17,Test
4099,1030,Grade 1P,2035,2021-01-07,Training
155,1099,,6335,2020-12-17,Training
2315,1072,Grade 2P,7273,2021-01-03,Training
4250,1151,Grade 1,1407,2020-12-31,Training
4754,1060,Grade 1,9580,2021-01-09,Training
1094,1099,Grade 1P,6900,2021-01-19,Training
4384,1171,Grade 1P,2785,2021-01-27,Training
2339,1072,Grade 2P,7273,2021-01-03,Training
2960,1052,Grade 1,7266,2021-01-11,Training
6103,1098,Grade 2,4710,2020-12-17,Test
292,1098,,3119,2021-01-05,Training
935,1098,Grade A,1471,2021-01-23,Training
2929,1052,Grade 2,16576,2021-01-27,Training
5691,1030,Grade 1P,5283,2021-01-07,Test
5970,1041,Grade 2,7713,2020-12-15,Test
2904,1052,Grade 2,11694,2021-01-27,Training
4160,1077,Grade 1P,9184,2020-12-31,Training
3973,1060,Grade B1,6131,2021-01-07,Training
3303,1052,Grade 1,6865,2020-12-26,Training
6130,1039,Grade 1P,5896,2021-01-14,Test
3056,1078,Grade 1,3974,2021-01-06,Training
4952,1045,Grade 1P,5439,2020-12-24,Training
4133,1077,Grade 1P,9184,2020-12-31,Training
6657,1171,Grade 2,9346,2020-12-04,Test
947,1151,Grade KP,3405,2021-01-04,Training
2374,1151,Grade 2,10249,2021-01-11,Training
6641,1171,Grade 2,2913,2020-12-04,Test
5816,1151,Grade 1,1407,2020-12-31,Test
6295,1084,Grade 1,6078,2020-12-05,Test
1703,1171,Grade 2,2913,2020-12-04,Training
6355,1098,Grade A,7204,2021-01-23,Test
4617,1058,Grade 2,3357,2021-01-27,Training
6714,1079,Grade 2,17773,2021-01-23,Test
5903,1171,Grade 1P,6020,2021-01-27,Test
4712,1041,Grade 2,908,2020-12-15,Training
6150,1099,Grade 2,41,2021-01-10,Test
990,1151,Grade KP,3405,2021-01-04,Training
1826,1171,Grade 2,134,2020-12-04,Training
3843,1030,Grade 1P,5283,2021-01-07,Training
4383,1171,Grade 1P,2785,2021-01-27,Training
6446,1099,Grade 1P,2272,2021-01-19,Test
986,1151,Grade KP,3405,2021-01-04,Training
6631,1000,Grade 1P,18433,2020-12-24,Test
4027,1078,,13081,2021-01-07,Training
6407,1151,Grade KP,3405,2021-01-04,Test
6710,1079,Grade 2,17773,2021-01-23,Test
4790,1060,Grade 1,9580,2021-01-09,Training
5444,1151,Grade 1,3331,2021-01-20,Test
1478,1079,Grade 1P,15671,2020-12-13,Training
5106,1078,Grade B1,808,2020-12-30,Training
5742,1078,,13081,2021-01-07,Test
5651,1041,Grade 2P,467,2020-12-23,Test
4245,1151,Grade 1,1407,2020-12-31,Training
5339,1099,Grade 1P,3905,2021-01-23,Test
1462,1019,Grade 2,1736,2021-01-02,Training
3613,1041,Grade AP,5223,2020-12-31,Training
1400,1019,Grade 1,9240,2021-01-27,Training
264,1041,,11076,2021-01-05,Training
3604,1041,Grade AP,4489,2020-12-31,Training
3603,1041,Grade AP,11980,2020-12-31,Training
2768,1099,,6335,2020-12-17,Training
4166,1077,Grade 1P,19831,2020-12-31,Training
2712,1053,Grade B1,3257,2020-12-29,Training
6162,1041,,11076,2021-01-05,Test
4789,1060,Grade 1,9580,2021-01-09,Training
934,1098,Grade A,1471,2021-01-23,Training
4705,1041,Grade 2,12873,2020-12-15,Training
3992,1060,Grade B1,2117,2021-01-07,Training
2420,1078,Grade 2P,10363,2020-12-24,Training
2183,1052,Grade 2,3692,2021-01-08,Training
4823,1060,Grade 1,1245,2021-01-02,Training
3767,1078,Grade AP,2149,2020-12-23,Training
246,1045,,10318,2020-12-18,Training
1599,1045,Grade 1P,5439,2020-12-24,Training
1763,1171,Grade 2,9346,2020-12-04,Training
6567,1079,Grade B1,5694,2020-12-16,Test
4506,1171,Grade 1P,6020,2021-01-27,Training
928,1098,Grade A,1471,2021-01-23,Training
4102,1078,Grade 1P,6762,2021-01-07,Training
4933,1045,Grade 1P,5439,2020-12-24,Training
268,1041,,2289,2021-01-05,Training
674,1041,Grade 1,9116,2020-12-10,Training
3993,1060,Grade B1,2117,2021-01-07,Training
4447,1171,Grade 2P,18070,2021-01-27,Training
1915,1151,Grade 2,6430,2021-01-23,Training
5658,1078,Grade 2P,2363,2020-12-23,Test
4646,1058,Grade 2,3357,2021-01-27,Training
1157,1000,Grade 2P,7493,2020-12-01,Training
6201,1079,Grade 1,20279,2021-01-24,Test
5540,1060,Grade 1,4613,2020-12-05,Test
6499,1079,Grade 1P,18677,2020-12-19,Test
5052,1078,Grade 2P,4011,2020-12-01,Training
2716,1053,Grade B1,12935,2020-12-29,Training
2611,1086,Grade 2,3082,2020-12-01,Training
5703,1030,Grade 1P,2084,2021-01-07,Test
1786,1171,Grade 2,134,2020-12-04,Training
2433,1078,Grade 2P,969,2020-12-24,Training
3069,1001,Grade 1,7968,2021-01-06,Training
6080,1078,Grade 2P,4011,2020-12-01,Test
2327,1072,Grade 2P,7273,2021-01-03,Training
3808,1078,Grade 1P,11809,2020-12-19,Training
3746,1078,Grade 2P,11853,2020-12-23,Training
692,1041,Grade 2,13810,2020-12-24,Training
1920,1079,Grade 2,1494,2021-01-23,Training
6354,1098,Grade A,7204,2021-01-23,Test
617,1052,Grade 1,6714,2020-12-04,Training
4768,1060,Grade 1,9580,2021-01-09,Training
3127,1078,Grade 1,25846,2021-01-18,Training
4587,1052,Grade 2,3719,2021-01-27,Training
3256,1052,Grade 1,5034,2020-12-26,Training
2272,1099,Grade 1P,8624,2020-12-01,Training
6477,1084,Grade 2P,8990,2020-12-25,Test
2553,1086,Grade 2,9822,2020-12-01,Training
39,1099,Grade 1P,11840,2020-12-26,Training
1903,1151,Grade 2,290,2020-12-01,Training
1654,1000,Grade 1P,18433,2020-12-24,Training
5850,1052,Grade B1,3127,2020-12-04,Test
258,1041,,11076,2021-01-05,Training
2944,1052,Grade 1,7827,2021-01-24,Training
2454,1078,Grade 2P,7408,2020-12-24,Training
852,1098,Grade A,3851,2021-01-23,Training
2842,1072,,328,2020-12-18,Training
4900,1151,Grade 2,7472,2021-01-10,Training
3395,1078,Grade 2,9587,2020-12-10,Training
3581,1079,Grade 2P,1257,2021-01-06,Training
5719,1060,Grade B1,6131,2021-01-07,Test
4618,1058,Grade 2,3357,2021-01-27,Training
4329,1052,Grade B1,2368,2020-12-04,Training
1238,1151,Grade 2P,13540,2020-12-23,Training
1132,1041,Grade AP,4489,2020-12-31,Training
2305,1072,Grade 2P,7273,2021-01-03,Training
1972,1030,Grade 2,6078,2021-01-23,Training
563,1151,Grade 1P,2720,2020-12-16,Training
909,1098,Grade A,1471,2021-01-23,Training
2634,1086,Grade 2,3082,2020-12-01,Training
3199,1078,Grade 1,16361,2020-12-16,Training
3724,1078,Grade 2P,2723,2020-12-23,Training
489,1098,Grade 2,1745,2021-01-20,Training
2216,1052,Grade 2,3692,2021-01-08,Training
1325,1030,Grade 1P,8574,2021-01-07,Training
6332,1086,Grade 2,7339,2021-01-23,Test
2575,1086,Grade 2,3082,2020-12-01,Training
7,1072,Grade 2P,7273,2021-01-03,Training
3713,1077,Grade 2P,297,2020-12-23,Training
2335,1072,Grade 2P,7273,2021-01-03,Training
5713,1060,Grade B1,6131,2021-01-07,Test
4881,1099,Grade B1,3727,2021-01-18,Training
4812,1151,Grade 1P,19674,2020-12-21,Training
5917,1052,Grade 2,3719,2021-01-27,Test
1455,1098,Grade AP,7732,2021-01-23,Training
1206,1084,Grade 2P,8990,2020-12-25,Training
2446,1078,Grade 2P,2767,2020-12-24,Training
2668,1060,Grade 1,3335,2021-01-26,Training
1819,1171,Grade 2,134,2020-12-04,Training
5524,1072,Grade 2,1123,2020-12-26,Test
2746,1053,Grade B1,11165,2021-01-02,Training
778,1098,Grade A,7204,2021-01-23,Training
2279,1099,Grade 1P,8624,2020-12-01,Training
1016,1151,Grade KP,3405,2021-01-04,Training
4512,1171,Grade 1P,6020,2021-01-27,Training
3224,1078,Grade 1,3935,2021-01-11,Training
1072,1151,Grade 1P,5377,2021-01-13,Training
1996,1041,Grade B1,14934,2020-12-25,Training
1282,1030,Grade 1P,5283,2021-01-07,Training
1788,1171,Grade 2,134,2020-12-04,Training
4741,1041,Grade 2,4189,2020-12-15,Training
451,1045,Grade 1,21003,2021-01-15,Training
885,1098,Grade A,3851,2021-01-23,Training
5386,1045,Grade 2,5697,2021-01-24,Test
6007,1045,Grade B1,8753,2020-12-16,Test
2747,1053,Grade B1,463,2021-01-02,Training
3104,1098,Grade 1,70,2020-12-26,Training
5398,1099,Grade 1,13767,2021-01-24,Test
786,1098,Grade A,7204,2021-01-23,Training
2671,1060,Grade 1,3335,2021-01-26,Training
6558,1098,Grade AP,7732,2021-01-23,Test
1754,1171,Grade 2,9346,2020-12-04,Training
2131,1052,Grade 2,2173,2021-01-08,Training
2265,1099,Grade 1P,8624,2020-12-01,Training
2811,1078,Grade 1P,2252,2021-01-14,Training
2443,1078,Grade 2P,2767,2020-12-24,Training
6589,1079,Grade 1P,322,2021-01-21,Test
5810,1151,Grade 1,1407,2020-12-31,Test
888,1098,Grade A,3851,2021-01-23,Training
4140,1077,Grade 1P,9184,2020-12-31,Training
1096,1099,Grade 1P,13199,2021-01-19,Training
4838,1045,Grade B1,8753,2020-12-16,Training
4602,1052,Grade 2,3719,2021-01-27,Training
536,1079,Grade 1,5357,2021-01-18,Training
5738,1078,,13081,2021-01-07,Test
2458,1078,Grade 2P,7408,2020-12-24,Training
5933,1058,Grade 2,3357,2021-01-27,Test
6475,1084,Grade 2P,8990,2020-12-25,Test
2628,1086,Grade 2,3082,2020-12-01,Training
5532,1072,Grade 2,1123,2020-12-26,Test
2310,1072,Grade 2P,7273,2021-01-03,Training
1732,1171,Grade 2,9346,2020-12-04,Training
615,1052,Grade 1,6714,2020-12-04,Training
3777,1098,Grade AP,12805,2020-12-23,Training
575,1151,Grade 1,16453,2020-12-17,Training
1984,1041,Grade 1P,3516,2020-12-25,Training
1322,1030,Grade 1P,8574,2021-01-07,Training
348,1041,Grade 2,12716,2021-01-24,Training
592,1151,Grade 1P,660,2020-12-17,Training
5248,1078,Grade 2P,2767,2020-12-24,Test
3806,1078,Grade 1P,10789,2020-12-19,Training
641,1084,Grade 1,6078,2020-12-05,Training
439,1000,Grade 1,9759,2021-01-13,Training
1908,1151,Grade 2,6430,2020-12-01,Training
3271,1052,Grade 1,6865,2020-12-26,Training
97,1086,Grade 2,15429,2020-12-01,Training
3922,1060,Grade B1,6131,2021-01-07,Training
5102,1078,Grade B1,808,2020-12-30,Training
4161,1077,Grade 1P,9184,2020-12-31,Training
6431,1041,Grade 2P,12655,2020-12-19,Test
2074,1052,Grade 2,6702,2021-01-08,Training
1542,1098,Grade AP,17636,2020-12-13,Training
3644,1078,Grade 1,7929,2020-12-25,Training
3957,1060,Grade B1,6131,2021-01-07,Training
4999,1045,Grade 1P,10017,2020-12-24,Training
3704,1078,Grade 2P,297,2020-12-23,Training
5353,1098,,4419,2020-12-17,Test
4103,1078,Grade 1P,5458,2020-12-31,Training
1522,1098,Grade AP,6847,2020-12-13,Training
970,1151,Grade KP,3405,2021-01-04,Training
5925,1052,Grade 2,3719,2021-01-27,Test
533,1079,Grade 1,5357,2021-01-18,Training
176,1039,Grade 1P,5896,2021-01-14,Training
3725,1077,Grade 2P,2723,2020-12-23,Training
2490,1072,Grade 2P,10809,2021-01-21,Training
6599,1078,Grade 1P,2786,2020-12-03,Test
2095,1052,Grade 2,6702,2021-01-08,Training
3057,1078,Grade 1,3974,2021-01-06,Training
5772,1030,Grade B1,427,2020-12-31,Test
3481,1078,Grade 2,6196,2021-01-23,Training
577,1151,Grade 1,16453,2020-12-17,Training
5804,1151,Grade 1,1407,2020-12-31,Test
6158,1045,,10318,2020-12-18,Test
597,1151,Grade 1P,660,2020-12-17,Training
5599,1078,Grade WP,16820,2020-12-21,Test
3118,1078,Grade 1,5242,2021-01-18,Training
5718,1060,Grade B1,6131,2021-01-07,Test
2394,1151,Grade 2,17915,2021-01-11,Training
3120,1078,Grade 1,5242,2021-01-18,Training
6334,1086,Grade 2,7339,2021-01-23,Test
4829,1045,Grade B1,8753,2020-12-16,Training
3835,1078,Grade KP,206,2020-12-07,Training
5802,1151,Grade 1,1407,2020-12-31,Test
4680,1041,Grade 2,6838,2020-12-15,Training
2213,1052,Grade 2,3692,2021-01-08,Training
4322,1052,Grade B1,2368,2020-12-04,Training
2512,1052,Grade 1,4443,2020-12-18,Training
4460,1171,Grade 2P,18070,2021-01-27,Training
388,1079,Grade 1,1281,2021-01-24,Training
857,1098,Grade A,3851,2021-01-23,Training
1885,1151,,2937,2020-12-01,Training
375,1099,Grade 2,13550,2021-01-24,Training
4147,1077,Grade 1P,9184,2020-12-31,Training
4716,1041,Grade 2,7782,2020-12-15,Training
5851,1052,Grade B1,3127,2020-12-04,Test
6413,1151,Grade KP,3405,2021-01-04,Test
3726,1078,Grade 2P,2723,2020-12-23,Training
6707,1079,Grade 2,17773,2021-01-23,Test
3708,1077,Grade 2P,297,2020-12-23,Training
1110,1041,Grade AP,9939,2020-12-31,Training
2073,1052,Grade 2,6702,2021-01-08,Training
2381,1151,Grade 2,10249,2021-01-11,Training
5774,1030,Grade B1,427,2020-12-31,Test
1341,1030,Grade 1P,8574,2021-01-07,Training
2194,1052,Grade 2,3692,2021-01-08,Training
6196,1099,Grade 2,13550,2021-01-24,Test
6085,1030,Grade 1,1548,2020-12-25,Test
3793,1041,Grade 1P,15535,2021-01-20,Training
4067,1030,Grade B1,8867,2021-01-07,Training
2251,1099,Grade 1P,8624,2020-12-01,Training
4594,1052,Grade 2,3719,2021-01-27,Training
4624,1058,Grade 2,3357,2021-01-27,Training
6541,1099,Grade B1,2754,2020-12-04,Test
1176,1041,Grade 2P,260,2020-12-04,Training
3330,1072,Grade 2,1123,2020-12-26,Training
3887,1030,Grade 1P,6777,2021-01-07,Training
4343,1052,Grade B1,2368,2020-12-04,Training
2006,1041,Grade B1,5072,2020-12-25,Training
1427,1098,Grade AP,7732,2021-01-23,Training
2706,1098,Grade 2,4710,2020-12-17,Training
6042,1045,Grade 1P,5439,2020-12-24,Test
3646,1060,Grade 1,15660,2020-12-25,Training
5843,1052,Grade B1,2368,2020-12-04,Test
4382,1171,Grade 1P,2785,2021-01-27,Training
5597,1078,Grade WP,16820,2020-12-21,Test
3660,1060,Grade 1,15660,2020-12-25,Training
1469,1099,Grade 1,488,2021-01-02,Training
879,1098,Grade A,3851,2021-01-23,Training
2317,1072,Grade 2P,7273,2021-01-03,Training
3977,1060,Grade B1,6131,2021-01-07,Training
2663,1060,Grade 1,3335,2021-01-26,Training
4736,1041,Grade 2,15154,2020-12-15,Training
5836,1052,Grade 1P,17203,2020-12-04,Test
1256,1000,Grade 2P,13164,2020-12-23,Training
4106,1078,Grade 1P,222,2020-12-31,Training
845,1098,Grade A,3851,2021-01-23,Training
4713,1041,Grade 2,7782,2020-12-15,Training
586,1151,Grade 1,16453,2020-12-17,Training
204,1039,Grade 1P,5896,2021-01-14,Training
3856,1030,Grade 1P,8574,2021-01-07,Training
1646,1000,Grade 1P,18433,2020-12-24,Training
2019,1041,Grade B1,5072,2020-12-25,Training
3309,1072,Grade 2,1123,2020-12-26,Training
4088,1077,Grade 1P,5157,2021-01-07,Training
6324,1086,Grade 2,7339,2021-01-23,Test
910,1098,Grade A,1471,2021-01-23,Training
636,1084,Grade 1,6078,2020-12-05,Training
5877,1171,Grade 1P,2785,2021-01-27,Test
4398,1171,Grade 1P,2785,2021-01-27,Training
1979,1041,Grade 1P,3516,2020-12-25,Training
162,1099,,6335,2020-12-17,Training
4799,1151,Grade 1,12582,2021-01-09,Training
6412,1151,Grade KP,3405,2021-01-04,Test
6050,1045,Grade 1P,127,2020-12-24,Test
5830,1151,Grade 1,1407,2020-12-31,Test
622,1052,Grade 1,6714,2020-12-04,Training
880,1098,Grade A,3851,2021-01-23,Training
1436,1098,Grade AP,7732,2021-01-23,Training
3019,1078,Grade 1,2599,2020-12-23,Training
4981,1045,Grade 1P,127,2020-12-24,Training
552,1052,Grade 1,4895,2021-01-11,Training
5153,1052,Grade 2,3692,2021-01-08,Test
6136,1039,Grade 1P,5896,2021-01-14,Test
5678,1078,Grade 1P,11809,2020-12-19,Test
3670,1060,Grade 1,15660,2020-12-25,Training
5272,1072,Grade 2P,10809,2021-01-21,Test
187,1039,Grade 1P,5896,2021-01-14,Training
3491,1084,Grade 2,7079,2021-01-23,Training
1856,1041,Grade WP,591,2021-01-04,Training
5967,1041,Grade 2,7782,2020-12-15,Test
6700,1151,Grade 2,6430,2021-01-23,Test
2876,1001,,5858,2021-01-05,Training
1866,1041,Grade 2P,8599,2020-12-01,Training
2679,1060,Grade 1,3335,2021-01-26,Training
3440,1052,Grade KP,29895,2020-12-22,Training
6200,1045,Grade 1,13147,2021-01-24,Test
645,1086,Grade 1,14034,2020-12-05,Training
4413,1171,Grade 1P,2785,2021-01-27,Training
1014,1151,Grade KP,3405,2021-01-04,Training
3422,1041,Grade 2,1446,2020-12-10,Training
6596,1099,Grade B1,12779,2021-01-18,Test
642,1086,Grade 1,5794,2020-12-05,Training
3387,1052,Grade 2,2054,2020-12-10,Training
5519,1072,Grade 2,1123,2020-12-26,Test
3709,1077,Grade 2P,297,2020-12-23,Training
5056,1078,Grade 2P,4011,2020-12-01,Training
2328,1072,Grade 2P,7273,2021-01-03,Training
4647,1058,Grade 2,3357,2021-01-27,Training
3201,1078,Grade 1,16361,2020-12-16,Training
5247,1078,Grade 2P,2767,2020-12-24,Test
2101,1052,Grade 2,6702,2021-01-08,Training
2008,1041,Grade B1,5072,2020-12-25,Training
1961,1079,Grade 2,17773,2021-01-23,Training
3959,1060,Grade B1,6131,2021-01-07,Training
1377,1099,Grade 1,2753,2020-12-31,Training
6241,1098,Grade 2,1745,2021-01-20,Test
926,1098,Grade A,1471,2021-01-23,Training
6174,1079,,11066,2021-01-05,Test
551,1052,Grade 1,4895,2021-01-11,Training
1454,1098,Grade AP,7732,2021-01-23,Training
4619,1058,Grade 2,3357,2021-01-27,Training
2824,1078,Grade 1P,10010,2021-01-14,Training
2630,1086,Grade 2,3082,2020-12-01,Training
1905,1151,Grade 2,290,2020-12-01,Training
5801,1151,Grade 1,8181,2020-12-31,Test
2777,1098,,19359,2020-12-17,Training
2033,1151,Grade 1,15671,2020-12-23,Training
5486,1078,Grade 1,8888,2020-12-16,Test
2321,1072,Grade 2P,7273,2021-01-03,Training
1890,1151,,2937,2020-12-01,Training
6530,1030,Grade 1P,6777,2021-01-07,Test
1647,1000,Grade 1P,18433,2020-12-24,Training
977,1151,Grade KP,3405,2021-01-04,Training
6490,1151,Grade 2P,13540,2020-12-23,Test
2102,1052,Grade 2,6702,2021-01-08,Training
5856,1052,Grade B1,3127,2020-12-04,Test
5135,1052,Grade 2,1266,2021-01-08,Test
6049,1045,Grade 1P,127,2020-12-24,Test
6708,1079,Grade 2,17773,2021-01-23,Test
841,1098,Grade A,3851,2021-01-23,Training
3527,1098,Grade A,5243,2021-01-23,Training
606,1151,Grade 1P,660,2020-12-17,Training
2189,1052,Grade 2,3692,2021-01-08,Training
3998,1060,Grade B1,2117,2021-01-07,Training
5350,1078,Grade 1P,10010,2021-01-14,Test
2176,1052,Grade 2,3692,2021-01-08,Training
6670,1171,Grade 2,134,2020-12-04,Test
1587,1079,Grade 1P,2786,2020-12-03,Training
5737,1078,,13081,2021-01-07,Test
403,1079,Grade 1,367,2021-01-24,Training
2015,1041,Grade B1,5072,2020-12-25,Training
1075,1151,Grade 1P,5377,2021-01-13,Training
1780,1171,Grade 2,134,2020-12-04,Training
6489,1151,Grade 2P,13540,2020-12-23,Test
1288,1030,Grade 1P,5283,2021-01-07,Training
5613,1099,Grade 1P,17778,2021-01-06,Test
5793,1077,Grade 1P,9184,2020-12-31,Test
6414,1151,Grade KP,3405,2021-01-04,Test
1841,1171,Grade 2,134,2020-12-04,Training
5704,1030,Grade 1P,2084,2021-01-07,Test
1024,1151,Grade KP,3405,2021-01-04,Training
3952,1060,Grade B1,6131,2021-01-07,Training
975,1151,Grade KP,3405,2021-01-04,Training
1331,1030,Grade 1P,8574,2021-01-07,Training
4114,1030,Grade B1,8796,2020-12-31,Training
480,1151,Grade 1,3041,2021-01-06,Training
2830,1078,Grade 1P,10010,2021-01-14,Training
5047,1041,Grade WP,25,2020-12-14,Training
1656,1000,Grade 1P,18433,2020-12-24,Training
6270,1151,Grade 1P,660,2020-12-17,Test
6131,1039,Grade 1P,5896,2021-01-14,Test
2548,1098,Grade P1,1839,2020-12-07,Training
1211,1084,Grade 2P,8990,2020-12-25,Training
4240,1151,Grade 1,1407,2020-12-31,Training
182,1039,Grade 1P,5896,2021-01-14,Training
1378,1099,Grade 1,2753,2020-12-31,Training
744,1086,Grade 2,7339,2021-01-23,Training
5583,1084,Grade 2,7079,2021-01-23,Test
5170,1052,Grade 2,3692,2021-01-08,Test
5308,1086,Grade 2,3082,2020-12-01,Test
5959,1041,Grade 2,1300,2020-12-15,Test
872,1098,Grade A,3851,2021-01-23,Training
3020,1078,Grade 1,2599,2020-12-23,Training
1145,1000,Grade 2P,2704,2020-12-01,Training
1002,1151,Grade KP,3405,2021-01-04,Training
1342,1030,Grade 1P,8574,2021-01-07,Training
546,1052,Grade 1,4895,2021-01-11,Training
1104,1099,Grade 1P,13199,2021-01-19,Training
1137,1041,Grade AP,7816,2020-12-31,Training
6546,1041,Grade 2,12873,2020-12-15,Test
4430,1171,Grade 1P,2785,2021-01-27,Training
2263,1099,Grade 1P,8624,2020-12-01,Training
5449,1098,Grade 1,70,2020-12-26,Test
3446,1041,Grade 2,13810,2020-12-24,Training
4798,1151,Grade 1,12582,2021-01-09,Training
2982,1045,Grade 1,11183,2021-01-17,Training
59,1086,Grade 2,15429,2020-12-01,Training
3315,1072,Grade 2,1123,2020-12-26,Training
2211,1052,Grade 2,3692,2021-01-08,Training
1943,1079,Grade 2,17773,2021-01-23,Training
5408,1078,Grade 1,2016,2021-01-17,Test
5060,1078,Grade 2P,4011,2020-12-01,Training
6669,1171,Grade 2,134,2020-12-04,Test
2603,1086,Grade 2,3082,2020-12-01,Training
2833,1078,Grade 1P,10010,2021-01-14,Training
5219,1072,Grade 2P,7273,2021-01-03,Test
5837,1052,Grade 1P,17203,2020-12-04,Test
3642,1041,Grade 2P,6304,2020-12-04,Training
4365,1052,Grade B1,3127,2020-12-04,Training
5735,1078,,13081,2021-01-07,Test
2650,1086,Grade 2,3082,2020-12-01,Training
5387,1019,Grade 2,5697,2021-01-24,Test
4251,1151,Grade 1,1407,2020-12-31,Training
1085,1045,Grade 1P,5985,2021-01-13,Training
2090,1052,Grade 2,6702,2021-01-08,Training
2472,1078,Grade 2P,7408,2020-12-24,Training
2028,1041,Grade B1,5072,2020-12-25,Training
6557,1098,Grade AP,7732,2021-01-23,Test
226,1099,Grade 2,41,2021-01-10,Training
1018,1151,Grade KP,3405,2021-01-04,Training
1934,1079,Grade 2,1494,2021-01-23,Training
6272,1151,Grade 1P,660,2020-12-17,Test
1409,1098,Grade 1P,5192,2020-12-21,Training
